"postId","userId","parentId","subject","content","contentAsHtml","contentAsText","isComment","isAlias","userAlias","writer","limitGender","isLocked","hasPoll","commentCount","likeCount","dislikeCount","reportCount","readCount","boardId","groupId","createdAt","old_tag_id","old_group_id","ip","is_consultable","updated_at"
"878","73",NULL,,"<P>문제는 '<STRONG>양압환기</STRONG>'의 필요성입니다. 소생술의 필요성이 아니라.<BR><BR>소생술의 flow chart 보면 중간에 호흡/심박수/피부색평가해서 <BR>전부 괜찮으면 observation하고 cyanotic하면 O2주고 <BR>호흡 없거나 HR&lt;100이면 양압환기 시행한다고 되어있습니다.</P>","<P>문제는 '<STRONG>양압환기</STRONG>'의 필요성입니다. 소생술의 필요성이 아니라.<BR><BR>소생술의 flow chart 보면 중간에 호흡/심박수/피부색평가해서 <BR>전부 괜찮으면 observation하고 cyanotic하면 O2주고 <BR>호흡 없거나 HR&lt;100이면 양압환기 시행한다고 되어있습니다.</P>","문제는 ' 양압환기 '의 필요성입니다. 소생술의 필요성이 아니라. 소생술의 flow chart 보면 중간에 호흡/심박수/피부색평가해서 전부 괜찮으면 observation하고 cyanotic하면 O2주고 호흡 없거나 HR&lt;100이면 양압환기 시행한다고 되어있습니다.","1","0",,NULL,,"0",NULL,"0","3","0",NULL,"0","1","1","2008-12-17 23:48:45","0","145",,"0","2008-12-17 23:48:45"
"879","22",NULL,,"<P>찍어서 맞추긴 했는데<BR><BR>A랑 B사진이 빠졌네요<BR><BR>답으로 추정했을때 <BR><BR>A가 median<BR>B가 mediolateral로 보입니다만 ㅎㅎ</P>","<P>찍어서 맞추긴 했는데<BR><BR>A랑 B사진이 빠졌네요<BR><BR>답으로 추정했을때 <BR><BR>A가 median<BR>B가 mediolateral로 보입니다만 ㅎㅎ</P>","찍어서 맞추긴 했는데 A랑 B사진이 빠졌네요 답으로 추정했을때 A가 median B가 mediolateral로 보입니다만 ㅎㅎ","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 00:20:52","0","145",,"0","2008-12-18 00:20:52"
"880","28",NULL,,"<P>전 느낌이 A가 메디오라터랄 같아서 4번 썼는데..;;</P>","<P>전 느낌이 A가 메디오라터랄 같아서 4번 썼는데..;;</P>","전 느낌이 A가 메디오라터랄 같아서 4번 썼는데..;;","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 00:23:35","0","145",,"0","2008-12-18 00:23:35"
"881","13",NULL,,"<P>가. 두드러기&nbsp;<BR>&nbsp;&nbsp;&nbsp; &nbsp;acute vs chronic : 6주 기준. <BR>&nbsp;&nbsp;&nbsp;&nbsp; 만성 두드러기의 약 70%에서는 확실한 원인을 규명할 수 없다. <BR><BR>나. 아토피&nbsp;<BR>2세 이하 폄쪽, 2세 이상 굽힘쪽<BR>* 유아기(2개월-2세) 태열, 얼굴, 주로 습윤성 병변, 양볼 소양성 홍반, 소수포<BR>* 소아기(2-10세) 주로 건조한 구진, 전주와, 슬와, 손목, 안검, 안면, 목주위.&nbsp;<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 겨울 악화됨<BR>* 사춘기 및 성인기(12-20세) 주로 건조형, hand eczema 흔함<BR><BR>다. 접촉피부염 : <BR>&nbsp;자극성(원발성) 접촉 피부염-&nbsp;거의 모든 사람에서 발생, 빈도 높음<BR>&nbsp;알레르기성 접촉 피부염 - 감작된 사람만 발생, 빈도 낮음</P>","<P>가. 두드러기&nbsp;<BR>&nbsp;&nbsp;&nbsp; &nbsp;acute vs chronic : 6주 기준. <BR>&nbsp;&nbsp;&nbsp;&nbsp; 만성 두드러기의 약 70%에서는 확실한 원인을 규명할 수 없다. <BR><BR>나. 아토피&nbsp;<BR>2세 이하 폄쪽, 2세 이상 굽힘쪽<BR>* 유아기(2개월-2세) 태열, 얼굴, 주로 습윤성 병변, 양볼 소양성 홍반, 소수포<BR>* 소아기(2-10세) 주로 건조한 구진, 전주와, 슬와, 손목, 안검, 안면, 목주위.&nbsp;<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 겨울 악화됨<BR>* 사춘기 및 성인기(12-20세) 주로 건조형, hand eczema 흔함<BR><BR>다. 접촉피부염 : <BR>&nbsp;자극성(원발성) 접촉 피부염-&nbsp;거의 모든 사람에서 발생, 빈도 높음<BR>&nbsp;알레르기성 접촉 피부염 - 감작된 사람만 발생, 빈도 낮음</P>","가. 두드러기&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;acute vs chronic : 6주 기준. &nbsp;&nbsp;&nbsp;&nbsp; 만성 두드러기의 약 70%에서는 확실한 원인을 규명할 수 없다. 나. 아토피&nbsp; 2세 이하 폄쪽, 2세 이상 굽힘쪽 * 유아기(2개월-2세) 태열, 얼굴, 주로 습윤성 병변, 양볼 소양성 홍반, 소수포 * 소아기(2-10세) 주로 건조한 구진, 전주와, 슬와, 손목, 안검, 안면, 목주위.&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 겨울 악화됨 * 사춘기 및 성인기(12-20세) 주로 건조형, hand eczema 흔함 다. 접촉피부염 : &nbsp;자극성(원발성) 접촉 피부염-&nbsp;거의 모든 사람에서 발생, 빈도 높음 &nbsp;알레르기성 접촉 피부염 - 감작된 사람만 발생, 빈도 낮음","1","0",,NULL,,"0",NULL,"0","4","0",NULL,"0","1","1","2008-12-18 00:39:17","0","145",,"0","2008-12-18 00:39:17"
"882","6",NULL,,"<P>검사항목<BR>- A free or total testosterone, LH, estradiol, dehydroepiandrosterone sulfate <BR>- TSH and free thyroxine - if hyperthyroidism is suspected<BR>- HCG - testicular tumor시 분비 가능.</P>
<P><BR>* gynecomastia 원인 <BR>나이 - 사춘기/노인<BR>내분비 - thyrotoxicosis, hypothyroidism, Pituitary disease, Addison's ds<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Testicular tumor, adrenal ca, isolated gonadotrophin deficiency<BR>염색체- Kleinefelter's SD<BR>대사 - Liver cirrhosis, hepatic failure, renal failure, malnutrition<BR>종양 - lung ca<BR>약물 - Estrogen, Digoxin, Thiazide, Cimetidine, Adrenocortical steroid,&nbsp;<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; INH, phenothiazine, theophyllin, methyldopa...<BR></P>","<P>검사항목<BR>- A free or total testosterone, LH, estradiol, dehydroepiandrosterone sulfate <BR>- TSH and free thyroxine - if hyperthyroidism is suspected<BR>- HCG - testicular tumor시 분비 가능.</P>
<P><BR>* gynecomastia 원인 <BR>나이 - 사춘기/노인<BR>내분비 - thyrotoxicosis, hypothyroidism, Pituitary disease, Addison's ds<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Testicular tumor, adrenal ca, isolated gonadotrophin deficiency<BR>염색체- Kleinefelter's SD<BR>대사 - Liver cirrhosis, hepatic failure, renal failure, malnutrition<BR>종양 - lung ca<BR>약물 - Estrogen, Digoxin, Thiazide, Cimetidine, Adrenocortical steroid,&nbsp;<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; INH, phenothiazine, theophyllin, methyldopa...<BR></P>","검사항목 - A free or total testosterone, LH, estradiol, dehydroepiandrosterone sulfate - TSH and free thyroxine - if hyperthyroidism is suspected - HCG - testicular tumor시 분비 가능.  * gynecomastia 원인 나이 - 사춘기/노인 내분비 - thyrotoxicosis, hypothyroidism, Pituitary disease, Addison's ds &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Testicular tumor, adrenal ca, isolated gonadotrophin deficiency 염색체- Kleinefelter's SD 대사 - Liver cirrhosis, hepatic failure, renal failure, malnutrition 종양 - lung ca 약물 - Estrogen, Digoxin, Thiazide, Cimetidine, Adrenocortical steroid,&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; INH, phenothiazine, theophyllin, methyldopa...","1","0",,NULL,,"0",NULL,"0","5","0",NULL,"0","1","1","2008-12-18 00:54:07","0","145",,"0","2008-12-18 00:54:07"
"883","4",NULL,,"<P>이 문제 해설 좀 부탁드려요~</P>","<P>이 문제 해설 좀 부탁드려요~</P>","이 문제 해설 좀 부탁드려요~","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 00:55:24","0","145",,"0","2008-12-18 00:55:24"
"884","14",NULL,,"왜 투과조명법은 애들한테 쓸 수 없나요?;<br>","왜 투과조명법은 애들한테 쓸 수 없나요?;<br>","왜 투과조명법은 애들한테 쓸 수 없나요?;","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 01:20:42","0","145",,"0","2008-12-18 01:20:42"
"885","11",NULL,,"재발마저도 적다니!","재발마저도 적다니!","재발마저도 적다니!","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 01:33:47","0","145",,"0","2008-12-18 01:33:47"
"886","9",NULL,,"<P>이거 왜 황산 마그네슘인가요?</P>","<P>이거 왜 황산 마그네슘인가요?</P>","이거 왜 황산 마그네슘인가요?","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 02:37:23","0","145",,"0","2008-12-18 02:37:23"
"887","8",NULL,,"<P>이거 동화에는 APR로 돼있고 (sphicter 침범하면 APR한다고 해설 달아놨더라구요) 퍼시픽은 CCRT로 돼있고... 동화레퍼런스는 사비스톤, 퍼시픽레퍼런스는 해리슨... ㅡㅡ; 뭐가 맞는지.. </P>","<P>이거 동화에는 APR로 돼있고 (sphicter 침범하면 APR한다고 해설 달아놨더라구요) 퍼시픽은 CCRT로 돼있고... 동화레퍼런스는 사비스톤, 퍼시픽레퍼런스는 해리슨... ㅡㅡ; 뭐가 맞는지.. </P>","이거 동화에는 APR로 돼있고 (sphicter 침범하면 APR한다고 해설 달아놨더라구요) 퍼시픽은 CCRT로 돼있고... 동화레퍼런스는 사비스톤, 퍼시픽레퍼런스는 해리슨... ㅡㅡ; 뭐가 맞는지..","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 04:23:58","0","145",,"0","2008-12-18 04:23:58"
"888","88",NULL,,"이거 누가 해설좀;","이거 누가 해설좀;","이거 누가 해설좀;","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 09:42:06","0","145",,"0","2008-12-18 09:42:06"
"889","88",NULL,,"<P>해리슨 16판이 기준이라는 말은 처음 듣는군요. <BR>음...어떤 루트로 알게 되신건지 궁금하군요...</P>","<P>해리슨 16판이 기준이라는 말은 처음 듣는군요. <BR>음...어떤 루트로 알게 되신건지 궁금하군요...</P>","해리슨 16판이 기준이라는 말은 처음 듣는군요. 음...어떤 루트로 알게 되신건지 궁금하군요...","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 09:44:49","0","145",,"0","2008-12-18 09:44:49"
"890","17",NULL,,"<P>이 문제 진단명이 뭐죠?;</P>","<P>이 문제 진단명이 뭐죠?;</P>","이 문제 진단명이 뭐죠?;","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 12:44:51","0","145",,"0","2008-12-18 12:44:51"
"891","5",NULL,,"<P>lung에 전이된 H-mole같아요.</P>","<P>lung에 전이된 H-mole같아요.</P>","lung에 전이된 H-mole같아요.","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 14:05:59","0","145",,"0","2008-12-18 14:05:59"
"892","7",NULL,,"<P>폐로 전이된 Gestational trophoblastic tumor<BR>폐 말고 다른 부위에 전이가 있다는 이야기는 없으니까 stage III<BR>임신한지 6개월이 넘었고, β-hCG도 10만을 넘었으니 Risk factor 2개<BR><BR>깔끔하게 Hysterectomy하면 되지만, 젊은 나이니까 자제요.<BR>Stage II, Stage III 에서는 low risk에 single-agent, high risk에 combination therapy<BR>(EMA-CO를 씁니다. etoposide, MTX, Act-D, Cyclophosphamide, vincristine)<BR><BR>참고로 치료를 완료한 이후 경구피임을 하면서 β-hCG follow-up을 3주연속 + 12개월 연속 정상 나올 때까지 한다.<BR>(H-mole은 3주+6개월, stage IV는 3주+24개월)</P>","<P>폐로 전이된 Gestational trophoblastic tumor<BR>폐 말고 다른 부위에 전이가 있다는 이야기는 없으니까 stage III<BR>임신한지 6개월이 넘었고, β-hCG도 10만을 넘었으니 Risk factor 2개<BR><BR>깔끔하게 Hysterectomy하면 되지만, 젊은 나이니까 자제요.<BR>Stage II, Stage III 에서는 low risk에 single-agent, high risk에 combination therapy<BR>(EMA-CO를 씁니다. etoposide, MTX, Act-D, Cyclophosphamide, vincristine)<BR><BR>참고로 치료를 완료한 이후 경구피임을 하면서 β-hCG follow-up을 3주연속 + 12개월 연속 정상 나올 때까지 한다.<BR>(H-mole은 3주+6개월, stage IV는 3주+24개월)</P>","폐로 전이된 Gestational trophoblastic tumor 폐 말고 다른 부위에 전이가 있다는 이야기는 없으니까 stage III 임신한지 6개월이 넘었고, β-hCG도 10만을 넘었으니 Risk factor 2개 깔끔하게 Hysterectomy하면 되지만, 젊은 나이니까 자제요. Stage II, Stage III 에서는 low risk에 single-agent, high risk에 combination therapy (EMA-CO를 씁니다. etoposide, MTX, Act-D, Cyclophosphamide, vincristine) 참고로 치료를 완료한 이후 경구피임을 하면서 β-hCG follow-up을 3주연속 + 12개월 연속 정상 나올 때까지 한다. (H-mole은 3주+6개월, stage IV는 3주+24개월)","1","0",,NULL,,"0",NULL,"0","5","0",NULL,"0","1","1","2008-12-18 15:56:37","0","145",,"0","2008-12-18 15:56:37"
"893","9",NULL,,"가장 먼저 감별해야 할 질환은? 이 원래 문제였던거 같습니다.","가장 먼저 감별해야 할 질환은? 이 원래 문제였던거 같습니다.","가장 먼저 감별해야 할 질환은? 이 원래 문제였던거 같습니다.","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 16:04:48","0","145",,"0","2008-12-18 16:04:48"
"894","67",NULL,,"한두가지는 찾아보고 나머지를 알려달라는&nbsp;서로 돕는&nbsp;아름다운 모습을 보여봐요 우리~ㅜㅜ<BR><BR>1) 글루코사민에 대해서 아직 명확하게 증명되지 않음 (임상시험을 했다고는 들었는데 궁금하면 직접 찾으세요)<BR>2) 질병 초반기에는 repair mechanism이 작동하다가 점점 망가집니다.<BR>3) OA는 염증성이 아니라 ESR도 낮고, 활액천자시 백혈구도 적죠<BR>4) 상식적으로 맞는 말. systemic glucocorticoid가 아니라는 점만 알면 될 듯.<BR>5) 연골세포 이식술은 시험적인 치료죠. 보통 물리치료 하고 소염제랑 진통제 먹고, 관절강내 스테로이드 주사 맞고 이럽니다.<BR><BR>추가로 smoking과 osteoporosis는 negative risk factor ㅋㅋㅋ","한두가지는 찾아보고 나머지를 알려달라는&nbsp;서로 돕는&nbsp;아름다운 모습을 보여봐요 우리~ㅜㅜ<BR><BR>1) 글루코사민에 대해서 아직 명확하게 증명되지 않음 (임상시험을 했다고는 들었는데 궁금하면 직접 찾으세요)<BR>2) 질병 초반기에는 repair mechanism이 작동하다가 점점 망가집니다.<BR>3) OA는 염증성이 아니라 ESR도 낮고, 활액천자시 백혈구도 적죠<BR>4) 상식적으로 맞는 말. systemic glucocorticoid가 아니라는 점만 알면 될 듯.<BR>5) 연골세포 이식술은 시험적인 치료죠. 보통 물리치료 하고 소염제랑 진통제 먹고, 관절강내 스테로이드 주사 맞고 이럽니다.<BR><BR>추가로 smoking과 osteoporosis는 negative risk factor ㅋㅋㅋ","한두가지는 찾아보고 나머지를 알려달라는&nbsp;서로 돕는&nbsp;아름다운 모습을 보여봐요 우리~ㅜㅜ 1) 글루코사민에 대해서 아직 명확하게 증명되지 않음 (임상시험을 했다고는 들었는데 궁금하면 직접 찾으세요) 2) 질병 초반기에는 repair mechanism이 작동하다가 점점 망가집니다. 3) OA는 염증성이 아니라 ESR도 낮고, 활액천자시 백혈구도 적죠 4) 상식적으로 맞는 말. systemic glucocorticoid가 아니라는 점만 알면 될 듯. 5) 연골세포 이식술은 시험적인 치료죠. 보통 물리치료 하고 소염제랑 진통제 먹고, 관절강내 스테로이드 주사 맞고 이럽니다. 추가로 smoking과 osteoporosis는 negative risk factor ㅋㅋㅋ","1","0",,NULL,,"0",NULL,"0","7","0",NULL,"0","1","1","2008-12-18 16:08:20","0","145",,"0","2008-12-18 16:08:20"
"895","66",NULL,,"&nbsp;근육량 감소하면 Pcr 감소하는데 Pcr과 GFR은 정확히 반비례하는 걸로 <BR>알고 있습니다. 해리슨에도 그렇게 나오구요 실제로 GFR 구하는 식에서도<BR>Pcr이 분모로 들어가구요. 답은 1번이 맞는거 같은데요?<BR>&nbsp;근육량 감소와 Ccr관계가 어디나오나요?","&nbsp;근육량 감소하면 Pcr 감소하는데 Pcr과 GFR은 정확히 반비례하는 걸로 <BR>알고 있습니다. 해리슨에도 그렇게 나오구요 실제로 GFR 구하는 식에서도<BR>Pcr이 분모로 들어가구요. 답은 1번이 맞는거 같은데요?<BR>&nbsp;근육량 감소와 Ccr관계가 어디나오나요?","&nbsp;근육량 감소하면 Pcr 감소하는데 Pcr과 GFR은 정확히 반비례하는 걸로 알고 있습니다. 해리슨에도 그렇게 나오구요 실제로 GFR 구하는 식에서도 Pcr이 분모로 들어가구요. 답은 1번이 맞는거 같은데요? &nbsp;근육량 감소와 Ccr관계가 어디나오나요?","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 16:35:38","0","145",,"0","2008-12-18 16:35:38"
"896","23",NULL,,"Tb도 fistula 생길 수 있는 걸로 아는데 아닌가요?","Tb도 fistula 생길 수 있는 걸로 아는데 아닌가요?","Tb도 fistula 생길 수 있는 걸로 아는데 아닌가요?","1","0",,NULL,,"0",NULL,"0","1","0",NULL,"0","1","1","2008-12-18 17:02:53","0","145",,"0","2008-12-18 17:02:53"
"897","47",NULL,,"<P>연령증가의 의미가 신생아에서 2세까지 인지<BR>아니면 노령화인지의 구분이 필요한 것 같습니다..</P>","<P>연령증가의 의미가 신생아에서 2세까지 인지<BR>아니면 노령화인지의 구분이 필요한 것 같습니다..</P>","연령증가의 의미가 신생아에서 2세까지 인지 아니면 노령화인지의 구분이 필요한 것 같습니다..","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 17:11:04","0","145",,"0","2008-12-18 17:11:04"
"898","99",NULL,,"GB cancer일때 WBC도 올라..가나..보죠? CT가 담낭염 같기도 한데..","GB cancer일때 WBC도 올라..가나..보죠? CT가 담낭염 같기도 한데..","GB cancer일때 WBC도 올라..가나..보죠? CT가 담낭염 같기도 한데..","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2008-12-18 17:40:27","0","145",,"0","2008-12-18 17:40:27"
"899","86",NULL,,"<P>건선 : 건선은 은백색의 비늘(scale)로 덮여 있고, 경계가 뚜렷하며 크기가 다양한 홍반성 구진 및 판(plaque)을 형성하며 조직학적으로 상피의 증식을 특징으로 하는 만성염증성 피부병이다. 인구의 1~2%의 빈도를 나타내며 가장 흔한 유형은 보통 건선(psoriasis vulgaris)이다. 호발 부위는 머리덮개, 사지의 폄쪽(특히 정강이), 무릎, 팔꿈치 그리고, 엉치뼈 등이며 외상을 받기 쉬운 부위에 잘 발생한다.&nbsp; </P>
<P>지루피부염 : 피부의 만성염증으로 머리덮개, 얼굴(눈썹, 입술, 눈꺼품, 귀 등), 복장뼈부위, 겨드랑이 등에 호발하는 피부병이다. 이 병은 마르거나 습기가 있거나, 기름기가 있는 비늘이 특징이고, 다양한 모양과 크기의 황색반을 형성하며 호전과 악화를 되풀이 하고, 다소 가려운 감각을 동반한다. </P>","<P>건선 : 건선은 은백색의 비늘(scale)로 덮여 있고, 경계가 뚜렷하며 크기가 다양한 홍반성 구진 및 판(plaque)을 형성하며 조직학적으로 상피의 증식을 특징으로 하는 만성염증성 피부병이다. 인구의 1~2%의 빈도를 나타내며 가장 흔한 유형은 보통 건선(psoriasis vulgaris)이다. 호발 부위는 머리덮개, 사지의 폄쪽(특히 정강이), 무릎, 팔꿈치 그리고, 엉치뼈 등이며 외상을 받기 쉬운 부위에 잘 발생한다.&nbsp; </P>
<P>지루피부염 : 피부의 만성염증으로 머리덮개, 얼굴(눈썹, 입술, 눈꺼품, 귀 등), 복장뼈부위, 겨드랑이 등에 호발하는 피부병이다. 이 병은 마르거나 습기가 있거나, 기름기가 있는 비늘이 특징이고, 다양한 모양과 크기의 황색반을 형성하며 호전과 악화를 되풀이 하고, 다소 가려운 감각을 동반한다. </P>","건선 : 건선은 은백색의 비늘(scale)로 덮여 있고, 경계가 뚜렷하며 크기가 다양한 홍반성 구진 및 판(plaque)을 형성하며 조직학적으로 상피의 증식을 특징으로 하는 만성염증성 피부병이다. 인구의 1~2%의 빈도를 나타내며 가장 흔한 유형은 보통 건선(psoriasis vulgaris)이다. 호발 부위는 머리덮개, 사지의 폄쪽(특히 정강이), 무릎, 팔꿈치 그리고, 엉치뼈 등이며 외상을 받기 쉬운 부위에 잘 발생한다.&nbsp;  지루피부염 : 피부의 만성염증으로 머리덮개, 얼굴(눈썹, 입술, 눈꺼품, 귀 등), 복장뼈부위, 겨드랑이 등에 호발하는 피부병이다. 이 병은 마르거나 습기가 있거나, 기름기가 있는 비늘이 특징이고, 다양한 모양과 크기의 황색반을 형성하며 호전과 악화를 되풀이 하고, 다소 가려운 감각을 동반한다.","1","0",,NULL,,"0",NULL,"0","6","0",NULL,"0","1","1","2008-12-18 17:46:55","0","145",,"0","2008-12-18 17:46:55"
